api_number,month,oil,gas,water,serialid,operator_name,well_name,latitude,longitude,status,parent,cik,serialid,county,color
1925248,4/1/2012,0,0,0,280420,Chevron U.S.A. Inc.,,36.11346804,-120.2320588,A,CHEVRONTEXACO CORP,93410,23369,Fresno,#808080
1925248,5/1/2012,0,0,0,280421,Chevron U.S.A. Inc.,,36.11346804,-120.2320588,A,CHEVRONTEXACO CORP,93410,23369,Fresno,#808080
1925248,6/1/2012,0,0,0,280422,Chevron U.S.A. Inc.,,36.11346804,-120.2320588,A,CHEVRONTEXACO CORP,93410,23369,Fresno,#808080
1925248,7/1/2012,0,0,0,280423,Chevron U.S.A. Inc.,,36.11346804,-120.2320588,A,CHEVRONTEXACO CORP,93410,23369,Fresno,#808080
1925248,8/1/2012,0,0,0,280424,Chevron U.S.A. Inc.,,36.11346804,-120.2320588,A,CHEVRONTEXACO CORP,93410,23369,Fresno,#808080
1925248,9/1/2012,0,0,0,280425,Chevron U.S.A. Inc.,,36.11346804,-120.2320588,A,CHEVRONTEXACO CORP,93410,23369,Fresno,#808080
1925248,10/1/2012,0,0,0,280426,Chevron U.S.A. Inc.,,36.11346804,-120.2320588,A,CHEVRONTEXACO CORP,93410,23369,Fresno,#808080
1925248,11/1/2012,0,0,0,280427,Chevron U.S.A. Inc.,,36.11346804,-120.2320588,A,CHEVRONTEXACO CORP,93410,23369,Fresno,#808080
1925248,12/1/2012,0,0,0,280428,Chevron U.S.A. Inc.,,36.11346804,-120.2320588,A,CHEVRONTEXACO CORP,93410,23369,Fresno,#808080
1925249,1/1/2012,0,0,0,280429,Chevron U.S.A. Inc.,,36.11314171,-120.2320554,A,CHEVRONTEXACO CORP,93410,23370,Fresno,#808080
1925249,2/1/2012,0,0,0,280430,Chevron U.S.A. Inc.,,36.11314171,-120.2320554,A,CHEVRONTEXACO CORP,93410,23370,Fresno,#808080
1925249,3/1/2012,0,0,0,280431,Chevron U.S.A. Inc.,,36.11314171,-120.2320554,A,CHEVRONTEXACO CORP,93410,23370,Fresno,#808080
1925249,4/1/2012,0,0,0,280432,Chevron U.S.A. Inc.,,36.11314171,-120.2320554,A,CHEVRONTEXACO CORP,93410,23370,Fresno,#808080
1925249,5/1/2012,0,0,0,280433,Chevron U.S.A. Inc.,,36.11314171,-120.2320554,A,CHEVRONTEXACO CORP,93410,23370,Fresno,#808080
1925249,6/1/2012,0,0,0,280434,Chevron U.S.A. Inc.,,36.11314171,-120.2320554,A,CHEVRONTEXACO CORP,93410,23370,Fresno,#808080
1925249,7/1/2012,0,0,0,280435,Chevron U.S.A. Inc.,,36.11314171,-120.2320554,A,CHEVRONTEXACO CORP,93410,23370,Fresno,#808080
1925249,8/1/2012,0,0,0,280436,Chevron U.S.A. Inc.,,36.11314171,-120.2320554,A,CHEVRONTEXACO CORP,93410,23370,Fresno,#808080
1925249,9/1/2012,0,0,0,280437,Chevron U.S.A. Inc.,,36.11314171,-120.2320554,A,CHEVRONTEXACO CORP,93410,23370,Fresno,#808080
1925249,10/1/2012,0,0,0,280438,Chevron U.S.A. Inc.,,36.11314171,-120.2320554,A,CHEVRONTEXACO CORP,93410,23370,Fresno,#808080
1925249,11/1/2012,0,0,0,280439,Chevron U.S.A. Inc.,,36.11314171,-120.2320554,A,CHEVRONTEXACO CORP,93410,23370,Fresno,#808080
1925249,12/1/2012,0,0,0,280440,Chevron U.S.A. Inc.,,36.11314171,-120.2320554,A,CHEVRONTEXACO CORP,93410,23370,Fresno,#808080
1925250,1/1/2012,0,0,0,280441,Chevron U.S.A. Inc.,,36.11379088,-120.2316594,A,CHEVRONTEXACO CORP,93410,23371,Fresno,#808080
1925250,2/1/2012,0,0,0,280442,Chevron U.S.A. Inc.,,36.11379088,-120.2316594,A,CHEVRONTEXACO CORP,93410,23371,Fresno,#808080
1925250,3/1/2012,0,0,0,280443,Chevron U.S.A. Inc.,,36.11379088,-120.2316594,A,CHEVRONTEXACO CORP,93410,23371,Fresno,#808080
1925250,4/1/2012,0,0,0,280444,Chevron U.S.A. Inc.,,36.11379088,-120.2316594,A,CHEVRONTEXACO CORP,93410,23371,Fresno,#808080
1925250,5/1/2012,0,0,0,280445,Chevron U.S.A. Inc.,,36.11379088,-120.2316594,A,CHEVRONTEXACO CORP,93410,23371,Fresno,#808080
1925250,6/1/2012,0,0,0,280446,Chevron U.S.A. Inc.,,36.11379088,-120.2316594,A,CHEVRONTEXACO CORP,93410,23371,Fresno,#808080
1925250,7/1/2012,0,0,0,280447,Chevron U.S.A. Inc.,,36.11379088,-120.2316594,A,CHEVRONTEXACO CORP,93410,23371,Fresno,#808080
1925250,8/1/2012,0,0,0,280448,Chevron U.S.A. Inc.,,36.11379088,-120.2316594,A,CHEVRONTEXACO CORP,93410,23371,Fresno,#808080
1925250,9/1/2012,0,0,0,280449,Chevron U.S.A. Inc.,,36.11379088,-120.2316594,A,CHEVRONTEXACO CORP,93410,23371,Fresno,#808080
1925250,10/1/2012,0,0,0,280450,Chevron U.S.A. Inc.,,36.11379088,-120.2316594,A,CHEVRONTEXACO CORP,93410,23371,Fresno,#808080
1925250,11/1/2012,0,0,0,280451,Chevron U.S.A. Inc.,,36.11379088,-120.2316594,A,CHEVRONTEXACO CORP,93410,23371,Fresno,#808080
1925250,12/1/2012,0,0,0,280452,Chevron U.S.A. Inc.,,36.11379088,-120.2316594,A,CHEVRONTEXACO CORP,93410,23371,Fresno,#808080
1925251,1/1/2012,0,0,0,280453,Chevron U.S.A. Inc.,,36.11346455,-120.2316561,A,CHEVRONTEXACO CORP,93410,23372,Fresno,#808080
1925251,2/1/2012,0,0,0,280454,Chevron U.S.A. Inc.,,36.11346455,-120.2316561,A,CHEVRONTEXACO CORP,93410,23372,Fresno,#808080
1925251,3/1/2012,0,0,0,280455,Chevron U.S.A. Inc.,,36.11346455,-120.2316561,A,CHEVRONTEXACO CORP,93410,23372,Fresno,#808080
1925251,4/1/2012,0,0,0,280456,Chevron U.S.A. Inc.,,36.11346455,-120.2316561,A,CHEVRONTEXACO CORP,93410,23372,Fresno,#808080
1925251,5/1/2012,0,0,0,280457,Chevron U.S.A. Inc.,,36.11346455,-120.2316561,A,CHEVRONTEXACO CORP,93410,23372,Fresno,#808080
1925251,6/1/2012,0,0,0,280458,Chevron U.S.A. Inc.,,36.11346455,-120.2316561,A,CHEVRONTEXACO CORP,93410,23372,Fresno,#808080
1925251,7/1/2012,0,0,0,280459,Chevron U.S.A. Inc.,,36.11346455,-120.2316561,A,CHEVRONTEXACO CORP,93410,23372,Fresno,#808080
1925251,8/1/2012,0,0,0,280460,Chevron U.S.A. Inc.,,36.11346455,-120.2316561,A,CHEVRONTEXACO CORP,93410,23372,Fresno,#808080
1925251,9/1/2012,0,0,0,280461,Chevron U.S.A. Inc.,,36.11346455,-120.2316561,A,CHEVRONTEXACO CORP,93410,23372,Fresno,#808080
1925251,10/1/2012,0,0,0,280462,Chevron U.S.A. Inc.,,36.11346455,-120.2316561,A,CHEVRONTEXACO CORP,93410,23372,Fresno,#808080
1925251,11/1/2012,0,0,0,280463,Chevron U.S.A. Inc.,,36.11346455,-120.2316561,A,CHEVRONTEXACO CORP,93410,23372,Fresno,#808080
1925251,12/1/2012,0,0,0,280464,Chevron U.S.A. Inc.,,36.11346455,-120.2316561,A,CHEVRONTEXACO CORP,93410,23372,Fresno,#808080
1925252,1/1/2012,0,0,0,280465,Chevron U.S.A. Inc.,,36.11313821,-120.2316527,A,CHEVRONTEXACO CORP,93410,23373,Fresno,#808080
1925252,2/1/2012,0,0,0,280466,Chevron U.S.A. Inc.,,36.11313821,-120.2316527,A,CHEVRONTEXACO CORP,93410,23373,Fresno,#808080
1925252,3/1/2012,0,0,0,280467,Chevron U.S.A. Inc.,,36.11313821,-120.2316527,A,CHEVRONTEXACO CORP,93410,23373,Fresno,#808080
1925252,4/1/2012,0,0,0,280468,Chevron U.S.A. Inc.,,36.11313821,-120.2316527,A,CHEVRONTEXACO CORP,93410,23373,Fresno,#808080
1925252,5/1/2012,0,0,0,280469,Chevron U.S.A. Inc.,,36.11313821,-120.2316527,A,CHEVRONTEXACO CORP,93410,23373,Fresno,#808080
1925252,6/1/2012,0,0,0,280470,Chevron U.S.A. Inc.,,36.11313821,-120.2316527,A,CHEVRONTEXACO CORP,93410,23373,Fresno,#808080
1925252,7/1/2012,0,0,0,280471,Chevron U.S.A. Inc.,,36.11313821,-120.2316527,A,CHEVRONTEXACO CORP,93410,23373,Fresno,#808080
1925252,8/1/2012,0,0,0,280472,Chevron U.S.A. Inc.,,36.11313821,-120.2316527,A,CHEVRONTEXACO CORP,93410,23373,Fresno,#808080
1925252,9/1/2012,0,0,0,280473,Chevron U.S.A. Inc.,,36.11313821,-120.2316527,A,CHEVRONTEXACO CORP,93410,23373,Fresno,#808080
1925252,10/1/2012,0,0,0,280474,Chevron U.S.A. Inc.,,36.11313821,-120.2316527,A,CHEVRONTEXACO CORP,93410,23373,Fresno,#808080
1925252,11/1/2012,0,0,0,280475,Chevron U.S.A. Inc.,,36.11313821,-120.2316527,A,CHEVRONTEXACO CORP,93410,23373,Fresno,#808080
1925252,12/1/2012,0,0,0,280476,Chevron U.S.A. Inc.,,36.11313821,-120.2316527,A,CHEVRONTEXACO CORP,93410,23373,Fresno,#808080
1925253,1/1/2012,0,0,0,280669,Chevron U.S.A. Inc.,,36.11281207,-120.2316485,A,CHEVRONTEXACO CORP,93410,23390,Fresno,#808080
1925253,2/1/2012,0,0,0,280670,Chevron U.S.A. Inc.,,36.11281207,-120.2316485,A,CHEVRONTEXACO CORP,93410,23390,Fresno,#808080
1925253,3/1/2012,0,0,0,280671,Chevron U.S.A. Inc.,,36.11281207,-120.2316485,A,CHEVRONTEXACO CORP,93410,23390,Fresno,#808080
1925253,4/1/2012,0,0,0,280672,Chevron U.S.A. Inc.,,36.11281207,-120.2316485,A,CHEVRONTEXACO CORP,93410,23390,Fresno,#808080
1925253,5/1/2012,0,0,0,280673,Chevron U.S.A. Inc.,,36.11281207,-120.2316485,A,CHEVRONTEXACO CORP,93410,23390,Fresno,#808080
1925253,6/1/2012,0,0,0,280674,Chevron U.S.A. Inc.,,36.11281207,-120.2316485,A,CHEVRONTEXACO CORP,93410,23390,Fresno,#808080
1925253,7/1/2012,0,0,0,280675,Chevron U.S.A. Inc.,,36.11281207,-120.2316485,A,CHEVRONTEXACO CORP,93410,23390,Fresno,#808080
1925253,8/1/2012,0,0,0,280676,Chevron U.S.A. Inc.,,36.11281207,-120.2316485,A,CHEVRONTEXACO CORP,93410,23390,Fresno,#808080
1925253,9/1/2012,0,0,0,280677,Chevron U.S.A. Inc.,,36.11281207,-120.2316485,A,CHEVRONTEXACO CORP,93410,23390,Fresno,#808080
1925253,10/1/2012,0,0,0,280678,Chevron U.S.A. Inc.,,36.11281207,-120.2316485,A,CHEVRONTEXACO CORP,93410,23390,Fresno,#808080
1925253,11/1/2012,0,0,0,280679,Chevron U.S.A. Inc.,,36.11281207,-120.2316485,A,CHEVRONTEXACO CORP,93410,23390,Fresno,#808080
1925253,12/1/2012,0,0,0,280680,Chevron U.S.A. Inc.,,36.11281207,-120.2316485,A,CHEVRONTEXACO CORP,93410,23390,Fresno,#808080
1925254,1/1/2012,0,0,0,273373,Chevron U.S.A. Inc.,,36.11248553,-120.2316472,I,CHEVRONTEXACO CORP,93410,22781,Fresno,#808080
1925254,2/1/2012,0,0,0,273374,Chevron U.S.A. Inc.,,36.11248553,-120.2316472,I,CHEVRONTEXACO CORP,93410,22781,Fresno,#808080
1925254,3/1/2012,0,0,0,273375,Chevron U.S.A. Inc.,,36.11248553,-120.2316472,I,CHEVRONTEXACO CORP,93410,22781,Fresno,#808080
1925254,4/1/2012,0,0,0,273376,Chevron U.S.A. Inc.,,36.11248553,-120.2316472,I,CHEVRONTEXACO CORP,93410,22781,Fresno,#808080
1925254,5/1/2012,0,0,0,273377,Chevron U.S.A. Inc.,,36.11248553,-120.2316472,I,CHEVRONTEXACO CORP,93410,22781,Fresno,#808080
1925254,6/1/2012,0,0,0,273378,Chevron U.S.A. Inc.,,36.11248553,-120.2316472,I,CHEVRONTEXACO CORP,93410,22781,Fresno,#808080
1925254,7/1/2012,0,0,0,273379,Chevron U.S.A. Inc.,,36.11248553,-120.2316472,I,CHEVRONTEXACO CORP,93410,22781,Fresno,#808080
1925254,8/1/2012,0,0,0,273380,Chevron U.S.A. Inc.,,36.11248553,-120.2316472,I,CHEVRONTEXACO CORP,93410,22781,Fresno,#808080
1925254,9/1/2012,0,0,0,273381,Chevron U.S.A. Inc.,,36.11248553,-120.2316472,I,CHEVRONTEXACO CORP,93410,22781,Fresno,#808080
1925254,10/1/2012,0,0,0,273382,Chevron U.S.A. Inc.,,36.11248553,-120.2316472,I,CHEVRONTEXACO CORP,93410,22781,Fresno,#808080
1925254,11/1/2012,0,0,0,273383,Chevron U.S.A. Inc.,,36.11248553,-120.2316472,I,CHEVRONTEXACO CORP,93410,22781,Fresno,#808080
1925254,12/1/2012,0,0,0,273384,Chevron U.S.A. Inc.,,36.11248553,-120.2316472,I,CHEVRONTEXACO CORP,93410,22781,Fresno,#808080
1925255,1/1/2012,0,0,0,273385,Chevron U.S.A. Inc.,,36.11378748,-120.2312568,I,CHEVRONTEXACO CORP,93410,22782,Fresno,#808080
1925255,2/1/2012,0,0,0,273386,Chevron U.S.A. Inc.,,36.11378748,-120.2312568,I,CHEVRONTEXACO CORP,93410,22782,Fresno,#808080
1925255,3/1/2012,0,0,0,273387,Chevron U.S.A. Inc.,,36.11378748,-120.2312568,I,CHEVRONTEXACO CORP,93410,22782,Fresno,#808080
1925255,4/1/2012,0,0,0,273388,Chevron U.S.A. Inc.,,36.11378748,-120.2312568,I,CHEVRONTEXACO CORP,93410,22782,Fresno,#808080
1925255,5/1/2012,0,0,0,273389,Chevron U.S.A. Inc.,,36.11378748,-120.2312568,I,CHEVRONTEXACO CORP,93410,22782,Fresno,#808080
1925255,6/1/2012,0,0,0,273390,Chevron U.S.A. Inc.,,36.11378748,-120.2312568,I,CHEVRONTEXACO CORP,93410,22782,Fresno,#808080
1925255,7/1/2012,0,0,0,273391,Chevron U.S.A. Inc.,,36.11378748,-120.2312568,I,CHEVRONTEXACO CORP,93410,22782,Fresno,#808080
1925255,8/1/2012,0,0,0,273392,Chevron U.S.A. Inc.,,36.11378748,-120.2312568,I,CHEVRONTEXACO CORP,93410,22782,Fresno,#808080
1925255,9/1/2012,0,0,0,273393,Chevron U.S.A. Inc.,,36.11378748,-120.2312568,I,CHEVRONTEXACO CORP,93410,22782,Fresno,#808080
1925255,10/1/2012,0,0,0,273394,Chevron U.S.A. Inc.,,36.11378748,-120.2312568,I,CHEVRONTEXACO CORP,93410,22782,Fresno,#808080
1925255,11/1/2012,0,0,0,273395,Chevron U.S.A. Inc.,,36.11378748,-120.2312568,I,CHEVRONTEXACO CORP,93410,22782,Fresno,#808080
1925255,12/1/2012,0,0,0,273396,Chevron U.S.A. Inc.,,36.11378748,-120.2312568,I,CHEVRONTEXACO CORP,93410,22782,Fresno,#808080
1925256,1/1/2012,0,0,0,273397,Chevron U.S.A. Inc.,,36.11346115,-120.2312534,I,CHEVRONTEXACO CORP,93410,22783,Fresno,#808080
1925256,2/1/2012,0,0,0,273398,Chevron U.S.A. Inc.,,36.11346115,-120.2312534,I,CHEVRONTEXACO CORP,93410,22783,Fresno,#808080
1925256,3/1/2012,0,0,0,273399,Chevron U.S.A. Inc.,,36.11346115,-120.2312534,I,CHEVRONTEXACO CORP,93410,22783,Fresno,#808080
1925256,4/1/2012,0,0,0,273400,Chevron U.S.A. Inc.,,36.11346115,-120.2312534,I,CHEVRONTEXACO CORP,93410,22783,Fresno,#808080
1925256,5/1/2012,0,0,0,273401,Chevron U.S.A. Inc.,,36.11346115,-120.2312534,I,CHEVRONTEXACO CORP,93410,22783,Fresno,#808080
1925256,6/1/2012,0,0,0,273402,Chevron U.S.A. Inc.,,36.11346115,-120.2312534,I,CHEVRONTEXACO CORP,93410,22783,Fresno,#808080
1925256,7/1/2012,0,0,0,273403,Chevron U.S.A. Inc.,,36.11346115,-120.2312534,I,CHEVRONTEXACO CORP,93410,22783,Fresno,#808080
1925256,8/1/2012,0,0,0,273404,Chevron U.S.A. Inc.,,36.11346115,-120.2312534,I,CHEVRONTEXACO CORP,93410,22783,Fresno,#808080
1925256,9/1/2012,0,0,0,273405,Chevron U.S.A. Inc.,,36.11346115,-120.2312534,I,CHEVRONTEXACO CORP,93410,22783,Fresno,#808080
1925256,10/1/2012,0,0,0,273406,Chevron U.S.A. Inc.,,36.11346115,-120.2312534,I,CHEVRONTEXACO CORP,93410,22783,Fresno,#808080
1925256,11/1/2012,0,0,0,273407,Chevron U.S.A. Inc.,,36.11346115,-120.2312534,I,CHEVRONTEXACO CORP,93410,22783,Fresno,#808080
1925256,12/1/2012,0,0,0,273408,Chevron U.S.A. Inc.,,36.11346115,-120.2312534,I,CHEVRONTEXACO CORP,93410,22783,Fresno,#808080
1925257,1/1/2012,0,0,0,272893,Chevron U.S.A. Inc.,,36.11313481,-120.23125,I,CHEVRONTEXACO CORP,93410,22741,Fresno,#808080
1925257,2/1/2012,0,0,0,272894,Chevron U.S.A. Inc.,,36.11313481,-120.23125,I,CHEVRONTEXACO CORP,93410,22741,Fresno,#808080
1925257,3/1/2012,0,0,0,272895,Chevron U.S.A. Inc.,,36.11313481,-120.23125,I,CHEVRONTEXACO CORP,93410,22741,Fresno,#808080
1925257,4/1/2012,0,0,0,272896,Chevron U.S.A. Inc.,,36.11313481,-120.23125,I,CHEVRONTEXACO CORP,93410,22741,Fresno,#808080
1925257,5/1/2012,0,0,0,272897,Chevron U.S.A. Inc.,,36.11313481,-120.23125,I,CHEVRONTEXACO CORP,93410,22741,Fresno,#808080
1925257,6/1/2012,0,0,0,272898,Chevron U.S.A. Inc.,,36.11313481,-120.23125,I,CHEVRONTEXACO CORP,93410,22741,Fresno,#808080
1925257,7/1/2012,0,0,0,272899,Chevron U.S.A. Inc.,,36.11313481,-120.23125,I,CHEVRONTEXACO CORP,93410,22741,Fresno,#808080
1925257,8/1/2012,0,0,0,272900,Chevron U.S.A. Inc.,,36.11313481,-120.23125,I,CHEVRONTEXACO CORP,93410,22741,Fresno,#808080
1925257,9/1/2012,0,0,0,272901,Chevron U.S.A. Inc.,,36.11313481,-120.23125,I,CHEVRONTEXACO CORP,93410,22741,Fresno,#808080
1925257,10/1/2012,0,0,0,272902,Chevron U.S.A. Inc.,,36.11313481,-120.23125,I,CHEVRONTEXACO CORP,93410,22741,Fresno,#808080
1925257,11/1/2012,0,0,0,272903,Chevron U.S.A. Inc.,,36.11313481,-120.23125,I,CHEVRONTEXACO CORP,93410,22741,Fresno,#808080
1925257,12/1/2012,0,0,0,272904,Chevron U.S.A. Inc.,,36.11313481,-120.23125,I,CHEVRONTEXACO CORP,93410,22741,Fresno,#808080
1925258,1/1/2012,0,0,0,272905,Chevron U.S.A. Inc.,,36.11285669,-120.2312537,I,CHEVRONTEXACO CORP,93410,22742,Fresno,#808080
1925258,2/1/2012,0,0,0,272906,Chevron U.S.A. Inc.,,36.11285669,-120.2312537,I,CHEVRONTEXACO CORP,93410,22742,Fresno,#808080
1925258,3/1/2012,0,0,0,272907,Chevron U.S.A. Inc.,,36.11285669,-120.2312537,I,CHEVRONTEXACO CORP,93410,22742,Fresno,#808080
1925258,4/1/2012,0,0,0,272908,Chevron U.S.A. Inc.,,36.11285669,-120.2312537,I,CHEVRONTEXACO CORP,93410,22742,Fresno,#808080
1925258,5/1/2012,0,0,0,272909,Chevron U.S.A. Inc.,,36.11285669,-120.2312537,I,CHEVRONTEXACO CORP,93410,22742,Fresno,#808080
1925258,6/1/2012,0,0,0,272910,Chevron U.S.A. Inc.,,36.11285669,-120.2312537,I,CHEVRONTEXACO CORP,93410,22742,Fresno,#808080
1925258,7/1/2012,0,0,0,272911,Chevron U.S.A. Inc.,,36.11285669,-120.2312537,I,CHEVRONTEXACO CORP,93410,22742,Fresno,#808080
1925258,8/1/2012,0,0,0,272912,Chevron U.S.A. Inc.,,36.11285669,-120.2312537,I,CHEVRONTEXACO CORP,93410,22742,Fresno,#808080
1925258,9/1/2012,0,0,0,272913,Chevron U.S.A. Inc.,,36.11285669,-120.2312537,I,CHEVRONTEXACO CORP,93410,22742,Fresno,#808080
1925258,10/1/2012,0,0,0,272914,Chevron U.S.A. Inc.,,36.11285669,-120.2312537,I,CHEVRONTEXACO CORP,93410,22742,Fresno,#808080
1925258,11/1/2012,0,0,0,272915,Chevron U.S.A. Inc.,,36.11285669,-120.2312537,I,CHEVRONTEXACO CORP,93410,22742,Fresno,#808080
1925258,12/1/2012,0,0,0,272916,Chevron U.S.A. Inc.,,36.11285669,-120.2312537,I,CHEVRONTEXACO CORP,93410,22742,Fresno,#808080
1925259,1/1/2012,0,0,218,273038,Holmes Western Oil Corp.,,36.7158664,-120.2236941,A,DEVON ENERGY,,22753,Fresno,#008000
1925259,2/1/2012,0,0,144,273039,Holmes Western Oil Corp.,,36.7158664,-120.2236941,A,DEVON ENERGY,,22753,Fresno,#008000
1925259,3/1/2012,0,0,0,273040,Holmes Western Oil Corp.,,36.7158664,-120.2236941,A,DEVON ENERGY,,22753,Fresno,#008000
1925259,4/1/2012,0,0,279,273041,Holmes Western Oil Corp.,,36.7158664,-120.2236941,A,DEVON ENERGY,,22753,Fresno,#008000
1925259,5/1/2012,0,0,255,273042,Holmes Western Oil Corp.,,36.7158664,-120.2236941,A,DEVON ENERGY,,22753,Fresno,#008000
1925259,6/1/2012,0,0,0,273043,Holmes Western Oil Corp.,,36.7158664,-120.2236941,A,DEVON ENERGY,,22753,Fresno,#808080
1925259,7/1/2012,0,0,0,273044,Holmes Western Oil Corp.,,36.7158664,-120.2236941,A,DEVON ENERGY,,22753,Fresno,#808080
1925259,8/1/2012,0,0,0,273045,Holmes Western Oil Corp.,,36.7158664,-120.2236941,A,DEVON ENERGY,,22753,Fresno,#808080
1925259,9/1/2012,0,0,0,273046,Holmes Western Oil Corp.,,36.7158664,-120.2236941,A,DEVON ENERGY,,22753,Fresno,#808080
1925259,10/1/2012,0,0,0,273047,Holmes Western Oil Corp.,,36.7158664,-120.2236941,A,DEVON ENERGY,,22753,Fresno,#808080
1925259,11/1/2012,0,0,0,273048,Holmes Western Oil Corp.,,36.7158664,-120.2236941,A,DEVON ENERGY,,22753,Fresno,#808080
1925259,12/1/2012,0,0,0,273049,Holmes Western Oil Corp.,,36.7158664,-120.2236941,A,DEVON ENERGY,,22753,Fresno,#808080
1925260,1/1/2012,0,0,0,272917,Chevron U.S.A. Inc.,,36.11248213,-120.2312445,I,CHEVRONTEXACO CORP,93410,22743,Fresno,#808080
1925260,2/1/2012,0,0,0,272918,Chevron U.S.A. Inc.,,36.11248213,-120.2312445,I,CHEVRONTEXACO CORP,93410,22743,Fresno,#808080
1925260,3/1/2012,0,0,0,272919,Chevron U.S.A. Inc.,,36.11248213,-120.2312445,I,CHEVRONTEXACO CORP,93410,22743,Fresno,#808080
1925260,4/1/2012,0,0,0,272920,Chevron U.S.A. Inc.,,36.11248213,-120.2312445,I,CHEVRONTEXACO CORP,93410,22743,Fresno,#808080
1925260,5/1/2012,0,0,0,272921,Chevron U.S.A. Inc.,,36.11248213,-120.2312445,I,CHEVRONTEXACO CORP,93410,22743,Fresno,#808080
1925260,6/1/2012,0,0,0,272922,Chevron U.S.A. Inc.,,36.11248213,-120.2312445,I,CHEVRONTEXACO CORP,93410,22743,Fresno,#808080
1925260,7/1/2012,0,0,0,272923,Chevron U.S.A. Inc.,,36.11248213,-120.2312445,I,CHEVRONTEXACO CORP,93410,22743,Fresno,#808080
1925260,8/1/2012,0,0,0,272924,Chevron U.S.A. Inc.,,36.11248213,-120.2312445,I,CHEVRONTEXACO CORP,93410,22743,Fresno,#808080
1925260,9/1/2012,0,0,0,272925,Chevron U.S.A. Inc.,,36.11248213,-120.2312445,I,CHEVRONTEXACO CORP,93410,22743,Fresno,#808080
1925260,10/1/2012,0,0,0,272926,Chevron U.S.A. Inc.,,36.11248213,-120.2312445,I,CHEVRONTEXACO CORP,93410,22743,Fresno,#808080
1925260,11/1/2012,0,0,0,272927,Chevron U.S.A. Inc.,,36.11248213,-120.2312445,I,CHEVRONTEXACO CORP,93410,22743,Fresno,#808080
1925260,12/1/2012,0,0,0,272928,Chevron U.S.A. Inc.,,36.11248213,-120.2312445,I,CHEVRONTEXACO CORP,93410,22743,Fresno,#808080
1925261,1/1/2012,0,0,0,280681,Chevron U.S.A. Inc.,,36.10146367,-120.2474333,A,CHEVRONTEXACO CORP,93410,23391,Fresno,#808080
1925261,2/1/2012,0,0,0,280682,Chevron U.S.A. Inc.,,36.10146367,-120.2474333,A,CHEVRONTEXACO CORP,93410,23391,Fresno,#808080
1925261,3/1/2012,0,0,0,280683,Chevron U.S.A. Inc.,,36.10146367,-120.2474333,A,CHEVRONTEXACO CORP,93410,23391,Fresno,#808080
1925261,4/1/2012,0,0,0,280684,Chevron U.S.A. Inc.,,36.10146367,-120.2474333,A,CHEVRONTEXACO CORP,93410,23391,Fresno,#808080
1925261,5/1/2012,0,0,0,280685,Chevron U.S.A. Inc.,,36.10146367,-120.2474333,A,CHEVRONTEXACO CORP,93410,23391,Fresno,#808080
1925261,6/1/2012,0,0,0,280686,Chevron U.S.A. Inc.,,36.10146367,-120.2474333,A,CHEVRONTEXACO CORP,93410,23391,Fresno,#808080
1925261,7/1/2012,0,0,0,280687,Chevron U.S.A. Inc.,,36.10146367,-120.2474333,A,CHEVRONTEXACO CORP,93410,23391,Fresno,#808080
1925261,8/1/2012,0,0,0,280688,Chevron U.S.A. Inc.,,36.10146367,-120.2474333,A,CHEVRONTEXACO CORP,93410,23391,Fresno,#808080
1925261,9/1/2012,0,0,0,280689,Chevron U.S.A. Inc.,,36.10146367,-120.2474333,A,CHEVRONTEXACO CORP,93410,23391,Fresno,#808080
1925261,10/1/2012,0,0,0,280690,Chevron U.S.A. Inc.,,36.10146367,-120.2474333,A,CHEVRONTEXACO CORP,93410,23391,Fresno,#808080
1925261,11/1/2012,0,0,0,280691,Chevron U.S.A. Inc.,,36.10146367,-120.2474333,A,CHEVRONTEXACO CORP,93410,23391,Fresno,#808080
1925261,12/1/2012,0,0,0,280692,Chevron U.S.A. Inc.,,36.10146367,-120.2474333,A,CHEVRONTEXACO CORP,93410,23391,Fresno,#808080
1925262,1/1/2012,0,0,1486,272942,Chevron U.S.A. Inc.,,36.10840088,-120.2463501,A,CHEVRONTEXACO CORP,93410,22745,Fresno,#008000
1925262,2/1/2012,0,0,1494,272943,Chevron U.S.A. Inc.,,36.10840088,-120.2463501,A,CHEVRONTEXACO CORP,93410,22745,Fresno,#008000
1925262,3/1/2012,0,0,1246,272944,Chevron U.S.A. Inc.,,36.10840088,-120.2463501,A,CHEVRONTEXACO CORP,93410,22745,Fresno,#008000
1925262,4/1/2012,0,0,1583,272945,Chevron U.S.A. Inc.,,36.10840088,-120.2463501,A,CHEVRONTEXACO CORP,93410,22745,Fresno,#008000
1925262,5/1/2012,0,0,0,272946,Chevron U.S.A. Inc.,,36.10840088,-120.2463501,A,CHEVRONTEXACO CORP,93410,22745,Fresno,#808080
1925262,6/1/2012,0,0,0,272947,Chevron U.S.A. Inc.,,36.10840088,-120.2463501,A,CHEVRONTEXACO CORP,93410,22745,Fresno,#808080
1925262,7/1/2012,0,0,0,272948,Chevron U.S.A. Inc.,,36.10840088,-120.2463501,A,CHEVRONTEXACO CORP,93410,22745,Fresno,#808080
1925262,8/1/2012,0,0,0,272949,Chevron U.S.A. Inc.,,36.10840088,-120.2463501,A,CHEVRONTEXACO CORP,93410,22745,Fresno,#808080
